emg1,emg2,emg3
1.001955,0.420332,0.195503
0.689150,0.283480,0.175953
0.425220,0.239492,0.156403
0.293255,0.205279,0.156403
0.307918,0.166178,0.151515
0.224829,0.156403,0.161290
0.185728,0.146628,0.151515
0.195503,0.156403,0.156403
0.166178,0.141740,0.151515
0.166178,0.136852,0.156403
0.161290,0.146628,0.151515
0.161290,0.136852,0.151515
0.146628,0.136852,0.151515
0.151515,0.131965,0.146628
0.146628,0.136852,0.151515
0.166178,0.596285,0.254154
0.493646,3.152493,1.153470
0.977517,4.496579,1.598240
1.251222,4.496579,1.798631
1.104594,4.501466,1.808407
0.728250,4.491691,1.148583
0.527859,2.126100,0.508309
0.645161,1.231672,0.327468
1.730205,0.674487,0.224829
1.412512,0.708700,0.210166
1.260997,0.444770,0.200391
1.099707,0.317693,0.166178
0.620723,0.229717,0.161290
0.439883,0.180841,0.156403
0.317693,0.171065,0.166178
0.263930,0.146628,0.156403
0.239492,0.161290,0.146628
0.244379,0.141740,0.156403
0.234604,0.151515,0.151515
0.175953,0.141740,0.161290
0.347019,0.136852,0.156403
0.268817,0.210166,0.166178
0.522972,3.201369,1.182796
1.236559,4.496579,2.668622
1.114370,4.496579,1.930596
0.850440,4.496579,1.637341
0.830890,2.815249,0.830890
0.884653,1.212121,0.430108
1.109482,0.972630,0.268817
1.207234,0.703812,0.219941
0.982405,0.957967,0.254154
0.816227,0.581623,0.219941
0.493646,0.351906,0.175953
0.298143,0.239492,0.156403
0.288368,0.171065,0.151515
0.219941,0.166178,0.156403
0.180841,0.151515,0.156403
0.229717,0.166178,0.146628
0.175953,0.146628,0.161290
0.190616,0.136852,0.156403
0.166178,0.151515,0.156403
0.151515,0.141740,0.151515
0.156403,0.136852,0.166178
0.166178,0.136852,0.161290
0.210166,0.171065,0.166178
0.180841,0.146628,0.156403
0.175953,0.146628,0.156403
0.171065,0.136852,0.151515
0.190616,0.136852,0.156403
0.185728,0.249267,0.171065
0.268817,2.668622,0.669599
0.620723,4.496579,1.896383
0.845552,4.501466,2.189638
0.953079,4.496579,2.673509
0.444770,4.496579,1.280547
0.273705,1.783969,0.557185
0.698925,0.953079,0.303030
1.656891,0.948192,0.254154
2.258065,1.104594,0.337243
1.231672,0.786901,0.259042
0.718475,0.488759,0.195503
0.337243,0.483871,0.171065
0.215054,0.376344,0.156403
0.166178,0.254154,0.151515
0.156403,0.175953,0.151515
0.156403,0.229717,0.151515
0.151515,0.171065,0.151515
0.151515,0.175953,0.146628
0.175953,0.146628,0.161290
0.185728,0.166178,0.156403
0.180841,0.156403,0.151515
0.224829,0.141740,0.156403
0.195503,0.175953,0.161290
0.215054,0.156403,0.151515
0.190616,0.175953,0.166178
0.166178,0.151515,0.156403
0.175953,0.166178,0.175953
0.180841,0.161290,0.166178
0.356794,2.052786,0.620723
0.635386,4.496579,1.373412
0.689150,4.496579,1.676442
0.518084,4.281525,1.187683
0.322581,1.769306,0.654936
0.738025,0.840665,0.381232
1.363636,0.733138,0.303030
1.754643,0.982405,0.283480
1.999022,0.742913,0.298143
1.881720,0.552297,0.219941
0.904203,0.337243,0.180841
0.610948,0.298143,0.166178
0.342131,0.254154,0.161290
0.288368,0.205279,0.156403
0.273705,0.166178,0.166178
0.210166,0.215054,0.166178
0.200391,0.171065,0.171065
0.263930,0.219941,0.171065
0.337243,0.166178,0.171065
0.219941,0.166178,0.161290
0.195503,0.180841,0.161290
0.200391,0.151515,0.161290
0.215054,0.146628,0.151515
0.195503,0.166178,0.180841
0.298143,1.461388,0.513196
0.620723,3.470186,1.153470
0.884653,4.496579,2.390029
1.368524,4.501466,2.331378
0.694037,4.501466,2.179863
0.469208,3.108504,1.173021
0.312805,1.612903,0.630499
1.001955,1.085044,0.361681
1.348974,1.559140,0.337243
1.818182,1.075269,0.263930
1.055718,0.508309,0.234604
0.650049,0.366569,0.180841
0.420332,0.249267,0.166178
0.293255,0.215054,0.156403
0.205279,0.166178,0.151515
0.171065,0.141740,0.151515
0.151515,0.156403,0.146628
0.146628,0.141740,0.156403
0.161290,0.136852,0.156403
0.190616,0.136852,0.185728
0.215054,0.136852,0.171065
0.195503,0.146628,0.161290
0.171065,0.136852,0.161290
0.175953,0.166178,0.156403
0.234604,1.788856,0.400782
0.845552,4.496579,2.184751
0.923754,4.496579,2.385142
0.777126,4.491691,1.788856
0.361681,2.448680,0.938416
0.244379,0.913978,0.415445
0.620723,0.532747,0.268817
1.505376,0.537634,0.254154
1.705767,0.615836,0.219941
1.260997,0.459433,0.219941
0.928641,0.371457,0.185728
0.669599,0.303030,0.161290
0.728250,0.215054,0.156403
0.469208,0.195503,0.156403
0.322581,0.161290,0.151515
0.215054,0.146628,0.151515
0.200391,0.141740,0.151515
0.185728,0.131965,0.151515
0.195503,0.136852,0.146628
0.190616,0.141740,0.151515
0.185728,0.136852,0.151515
0.185728,0.136852,0.151515
0.175953,0.131965,0.151515
0.171065,0.136852,0.151515
0.215054,0.131965,0.151515
0.171065,0.131965,0.156403
0.175953,0.131965,0.151515
0.307918,0.185728,0.161290
0.371457,0.156403,0.156403
0.303030,0.136852,0.151515
0.210166,0.156403,0.156403
0.215054,0.141740,0.151515
0.229717,0.928641,0.312805
0.566960,3.304008,1.099707
0.997067,4.496579,1.999022
1.593353,4.496579,1.871945
1.163245,4.496579,1.094819
0.718475,2.619746,0.542522
0.992180,1.026393,0.293255
1.109482,0.723363,0.215054
1.392962,0.718475,0.239492
1.544477,0.566960,0.249267
1.260997,0.503421,0.224829
0.904203,0.532747,0.185728
0.513196,0.273705,0.161290
0.283480,0.180841,0.151515
0.210166,0.161290,0.151515
0.195503,0.146628,0.156403
0.180841,0.146628,0.156403
0.175953,0.146628,0.156403
0.175953,0.141740,0.156403
0.180841,0.136852,0.151515
0.200391,0.146628,0.156403
0.224829,0.136852,0.151515
0.229717,0.151515,0.156403
0.200391,0.136852,0.151515
0.175953,0.141740,0.156403
0.195503,0.161290,0.161290
0.210166,0.141740,0.151515
0.215054,0.190616,0.156403
0.293255,2.805474,0.630499
0.513196,4.496579,1.999022
0.713587,4.496579,2.722385
0.513196,4.496579,1.652004
0.263930,2.165200,0.757576
0.361681,0.943304,0.395894
1.094819,0.718475,0.293255
1.661779,0.811339,0.263930
1.886608,0.576735,0.205279
1.407625,0.376344,0.175953
0.767351,0.303030,0.156403
0.425220,0.210166,0.156403
0.645161,0.190616,0.156403
0.361681,0.175953,0.161290
0.332356,0.171065,0.151515
0.371457,0.200391,0.156403
0.425220,0.171065,0.156403
0.483871,0.166178,0.161290
0.283480,0.171065,0.151515
0.620723,0.180841,0.161290
0.566960,0.180841,0.156403
0.381232,0.175953,0.166178
0.366569,0.146628,0.156403
0.283480,0.146628,0.156403
0.361681,0.156403,0.151515
0.371457,0.161290,0.156403
0.312805,0.141740,0.151515
0.268817,1.999022,0.444770
0.659824,4.501466,2.047898
0.957967,4.496579,2.546432
1.236559,4.506354,2.174976
0.547410,4.496579,1.192571
0.459433,1.832845,0.503421
0.899316,0.943304,0.327468
1.720430,1.094819,0.312805
2.121212,1.363636,0.347019
1.490714,0.601173,0.239492
1.236559,0.449658,0.195503
0.674487,0.322581,0.166178
1.026393,0.229717,0.161290
0.620723,0.215054,0.156403
0.493646,0.200391,0.156403
0.513196,0.210166,0.156403
0.371457,0.224829,0.156403
0.469208,0.185728,0.156403
0.312805,0.156403,0.151515
0.371457,0.171065,0.151515
0.347019,0.175953,0.151515
0.298143,0.146628,0.146628
0.298143,0.161290,0.151515
0.263930,0.146628,0.156403
0.239492,0.131965,0.161290
0.229717,0.156403,0.156403
0.190616,0.141740,0.151515
0.210166,0.146628,0.151515
0.175953,0.136852,0.156403
0.210166,0.698925,0.200391
0.738025,4.496579,1.285435
1.212121,4.491691,1.989247
0.811339,4.496579,1.994135
0.474096,4.301075,1.070381
0.430108,1.857283,0.488759
0.645161,1.104594,0.283480
1.847507,0.762463,0.219941
1.930596,0.610948,0.200391
1.661779,0.635386,0.200391
0.889541,0.356794,0.171065
0.513196,0.303030,0.161290
0.459433,0.224829,0.151515
0.434995,0.180841,0.151515
0.376344,0.151515,0.151515
0.356794,0.244379,0.151515
0.263930,0.171065,0.156403
0.273705,0.151515,0.151515
0.259042,0.151515,0.151515
0.298143,0.166178,0.151515
0.322581,0.151515,0.151515
0.254154,0.141740,0.156403
0.229717,0.146628,0.151515
0.263930,0.141740,0.151515
0.371457,0.146628,0.151515
0.312805,0.141740,0.151515
0.219941,0.136852,0.146628
0.278592,1.368524,0.342131
0.757576,4.017595,1.886608
1.339198,4.496579,3.699902
1.045943,4.496579,2.595308
0.522972,4.491691,1.759531
0.288368,2.429130,0.733138
0.620723,1.226784,0.371457
1.045943,0.913978,0.263930
1.173021,0.747801,0.215054
1.202346,0.557185,0.195503
0.943304,0.356794,0.171065
0.889541,0.293255,0.161290
0.723363,0.259042,0.151515
0.518084,0.175953,0.156403
0.366569,0.224829,0.156403
0.332356,0.190616,0.156403
0.322581,0.156403,0.151515
0.244379,0.146628,0.151515
0.386119,0.195503,0.156403
0.391007,0.161290,0.151515
0.347019,0.151515,0.151515
0.342131,0.156403,0.151515
0.307918,0.146628,0.151515
0.386119,0.136852,0.146628
0.307918,0.146628,0.146628
0.229717,0.713587,0.347019
0.459433,3.651026,1.036168
0.826002,4.496579,2.614858
1.124145,4.496579,2.761486
0.684262,4.496579,1.544477
0.464321,2.223851,0.620723
0.630499,1.099707,0.351906
1.045943,0.625611,0.234604
1.085044,0.694037,0.229717
1.476051,0.620723,0.195503
1.407625,0.405670,0.171065
0.772239,0.263930,0.156403
0.669599,0.244379,0.151515
0.410557,0.239492,0.151515
0.366569,0.175953,0.151515
0.244379,0.156403,0.146628
0.303030,0.146628,0.151515
0.273705,0.171065,0.151515
0.249267,0.161290,0.151515
0.415445,0.156403,0.151515
0.254154,0.136852,0.151515
0.205279,0.151515,0.146628
0.175953,0.141740,0.146628
0.219941,0.136852,0.146628
0.185728,0.151515,0.151515
0.244379,0.141740,0.151515
0.185728,0.171065,0.151515
0.449658,3.572825,0.747801
0.782014,4.496579,2.204301
1.192571,4.501466,2.394917
0.894428,4.496579,2.404692
0.459433,4.389052,1.339198
0.826002,1.652004,0.566960
1.671554,1.163245,0.317693
1.818182,0.772239,0.224829
1.314761,0.562072,0.190616
0.948192,0.410557,0.166178
0.752688,0.273705,0.156403
0.464321,0.229717,0.146628
0.342131,0.205279,0.151515
0.503421,0.205279,0.151515
0.332356,0.200391,0.151515
0.268817,0.156403,0.151515
0.259042,0.146628,0.151515
0.205279,0.131965,0.151515
0.219941,0.151515,0.151515
0.185728,0.136852,0.151515
0.215054,0.131965,0.146628
0.200391,0.136852,0.151515
0.224829,0.131965,0.151515
0.215054,0.136852,0.156403
