emg1,emg2,emg3
0.571848,0.131965,0.156403
0.420332,0.131965,0.156403
0.386119,0.166178,0.156403
0.283480,1.114370,0.224829
0.542522,2.717498,0.493646
0.478983,1.964809,0.303030
0.434995,1.397849,0.210166
0.400782,0.552297,0.171065
0.698925,0.273705,0.175953
0.738025,0.185728,0.161290
1.270772,0.151515,0.166178
1.104594,0.136852,0.156403
0.977517,0.131965,0.156403
0.894428,0.136852,0.156403
0.938416,0.136852,0.156403
0.503421,0.386119,0.161290
0.283480,4.139785,0.395894
0.288368,3.822092,0.522972
0.405670,1.642229,0.288368
0.376344,0.620723,0.200391
0.522972,0.298143,0.171065
1.231672,0.195503,0.171065
1.407625,0.185728,0.175953
2.199413,0.161290,0.200391
1.485826,0.141740,0.166178
1.647116,0.141740,0.166178
1.055718,0.175953,0.156403
1.275660,0.166178,0.166178
0.728250,0.303030,0.175953
0.913978,1.070381,0.351906
1.094819,0.884653,0.312805
1.226784,0.606061,0.298143
1.085044,0.449658,0.263930
1.119257,0.259042,0.195503
0.982405,0.180841,0.166178
1.075269,0.156403,0.161290
1.001955,0.141740,0.156403
0.869990,0.141740,0.156403
0.508309,0.146628,0.156403
0.425220,0.273705,0.175953
0.645161,0.630499,0.195503
0.522972,1.114370,0.239492
0.742913,0.620723,0.210166
0.679374,0.415445,0.195503
0.659824,0.229717,0.171065
1.422287,0.166178,0.180841
1.348974,0.156403,0.166178
1.388074,0.141740,0.161290
1.143695,0.141740,0.161290
0.869990,0.136852,0.156403
0.684262,0.327468,0.185728
0.434995,0.405670,0.215054
0.293255,1.060606,0.322581
0.933529,0.698925,0.312805
0.698925,0.420332,0.239492
0.752688,0.249267,0.200391
0.913978,0.175953,0.171065
1.373412,0.156403,0.171065
1.739980,0.151515,0.171065
1.705767,0.136852,0.166178
1.256109,0.136852,0.161290
0.640274,0.244379,0.171065
0.371457,0.395894,0.205279
0.478983,1.344086,0.337243
0.782014,1.094819,0.410557
0.913978,0.620723,0.293255
0.889541,0.303030,0.205279
1.168133,0.200391,0.185728
1.593353,0.166178,0.185728
1.852395,0.151515,0.171065
1.153470,0.136852,0.166178
1.270772,0.136852,0.166178
0.865103,0.161290,0.156403
0.488759,0.307918,0.210166
0.625611,0.997067,0.263930
0.576735,1.089932,0.322581
0.640274,0.718475,0.298143
0.894428,0.527859,0.244379
0.596285,0.268817,0.195503
1.226784,0.185728,0.185728
1.124145,0.161290,0.175953
2.013685,0.156403,0.185728
1.612903,0.156403,0.175953
0.816227,0.141740,0.166178
1.094819,0.136852,0.161290
0.537634,0.131965,0.156403
0.537634,0.249267,0.166178
0.478983,1.212121,0.454545
0.620723,1.016618,0.327468
0.913978,0.865103,0.307918
0.713587,0.430108,0.219941
0.596285,0.229717,0.180841
0.796676,0.166178,0.161290
0.708700,0.146628,0.156403
0.366569,0.136852,0.156403
0.620723,0.136852,0.156403
0.405670,0.136852,0.151515
0.293255,0.131965,0.151515
0.351906,0.136852,0.156403
0.244379,0.259042,0.156403
0.361681,1.045943,0.351906
0.874878,0.801564,0.298143
0.855327,0.522972,0.239492
0.684262,0.381232,0.205279
0.596285,0.215054,0.171065
0.811339,0.166178,0.166178
0.997067,0.146628,0.166178
0.865103,0.136852,0.151515
0.850440,0.136852,0.156403
0.650049,0.136852,0.161290
0.395894,0.351906,0.244379
0.351906,0.381232,0.219941
0.454545,1.080156,0.395894
0.625611,0.962854,0.410557
0.698925,0.718475,0.298143
0.615836,0.347019,0.205279
0.664712,0.210166,0.175953
1.226784,0.166178,0.161290
1.500489,0.151515,0.161290
1.314761,0.141740,0.161290
0.992180,0.136852,0.156403
0.933529,0.136852,0.156403
0.747801,0.136852,0.166178
0.664712,0.200391,0.166178
0.425220,1.075269,0.288368
1.207234,0.943304,0.356794
0.860215,0.772239,0.371457
1.212121,0.527859,0.322581
0.865103,0.273705,0.210166
1.353861,0.195503,0.180841
1.358749,0.156403,0.166178
1.226784,0.141740,0.166178
1.290323,0.131965,0.161290
0.899316,0.136852,0.166178
0.650049,0.136852,0.161290
0.610948,0.263930,0.278592
0.581623,0.684262,0.376344
1.187683,0.796676,0.356794
1.094819,0.684262,0.332356
1.544477,0.503421,0.278592
1.070381,0.288368,0.200391
1.001955,0.190616,0.180841
1.456500,0.171065,0.171065
2.409580,0.151515,0.175953
1.911046,0.141740,0.161290
1.446725,0.136852,0.161290
1.407625,0.146628,0.185728
1.265885,0.141740,0.288368
1.163245,0.136852,0.200391
0.948192,0.136852,0.234604
0.552297,0.889541,0.283480
0.865103,3.695015,0.860215
0.679374,4.027370,1.168133
0.918866,3.553275,0.967742
0.698925,1.270772,0.434995
0.571848,0.513196,0.244379
1.368524,0.283480,0.239492
1.158358,0.200391,0.190616
1.446725,0.161290,0.185728
0.982405,0.151515,0.171065
1.207234,0.146628,0.190616
0.879765,0.141740,0.171065
1.251222,0.141740,0.166178
0.606061,0.136852,0.156403
0.488759,0.131965,0.156403
0.488759,0.131965,0.151515
0.293255,0.131965,0.156403
0.268817,0.131965,0.156403
0.244379,0.131965,0.156403
0.180841,0.146628,0.166178
0.215054,0.166178,0.215054
0.195503,0.185728,0.268817
0.219941,0.185728,0.356794
0.342131,0.190616,0.307918
0.410557,0.175953,0.259042
0.645161,0.146628,0.195503
0.620723,0.136852,0.175953
0.811339,0.141740,0.185728
1.138807,0.146628,0.205279
0.992180,0.205279,0.234604
0.987292,0.200391,0.200391
0.987292,0.185728,0.239492
0.977517,0.166178,0.205279
0.977517,0.151515,0.180841
0.972630,0.156403,0.180841
0.967742,0.141740,0.175953
0.977517,0.224829,0.200391
1.016618,0.747801,0.180841
1.251222,3.118280,1.456500
1.392962,4.496579,0.630499
1.436950,4.496579,1.011730
1.480938,4.496579,1.759531
1.461388,4.496579,0.723363
1.505376,4.496579,1.827957
1.588465,4.496579,4.501466
1.593353,4.501466,4.506354
1.603128,4.501466,4.506354
1.603128,4.496579,4.501466
1.461388,3.792766,1.676442
1.168133,1.339198,0.640274
1.036168,0.537634,0.312805
0.982405,0.273705,0.205279
0.977517,0.175953,0.175953
0.977517,0.156403,0.161290
0.972630,0.156403,0.156403
0.972630,0.146628,0.156403
0.967742,0.141740,0.151515
