emg1,emg2,emg3
0.185728,1.549365,0.361681
0.361681,0.684262,0.229717
1.397849,0.571848,0.234604
1.695992,0.513196,0.244379
2.864125,0.576735,0.317693
1.749756,0.322581,0.215054
1.432063,0.229717,0.180841
0.752688,0.219941,0.171065
0.904203,0.161290,0.171065
0.601173,0.161290,0.161290
0.620723,0.171065,0.171065
0.674487,0.566960,0.244379
0.650049,3.636364,1.021505
0.713587,4.491691,1.793744
0.679374,4.496579,1.182796
0.508309,2.732160,0.615836
0.263930,1.099707,0.366569
0.347019,0.596285,0.263930
1.251222,0.557185,0.263930
1.744868,0.733138,0.278592
2.282502,0.669599,0.288368
1.392962,0.400782,0.215054
1.539589,0.337243,0.180841
0.698925,0.224829,0.175953
0.669599,0.161290,0.166178
0.518084,0.156403,0.166178
0.444770,0.249267,0.180841
0.391007,0.488759,0.254154
0.601173,3.084066,0.654936
0.689150,4.496579,1.060606
0.576735,4.496579,1.099707
0.664712,4.496579,0.879765
0.351906,3.211144,0.493646
0.395894,1.212121,0.303030
0.928641,0.674487,0.278592
1.744868,0.610948,0.229717
1.871945,0.684262,0.219941
1.666667,0.478983,0.185728
1.544477,0.288368,0.175953
0.977517,0.200391,0.166178
0.664712,0.175953,0.166178
0.654936,0.146628,0.161290
0.415445,0.136852,0.161290
0.439883,0.136852,0.156403
0.449658,0.141740,0.156403
0.508309,1.080156,0.317693
0.645161,3.499511,0.767351
0.601173,4.491691,0.899316
0.581623,4.374389,0.786901
0.386119,3.401760,0.728250
0.229717,1.524927,0.420332
0.268817,1.217009,0.283480
0.874878,0.606061,0.224829
1.915934,0.860215,0.268817
2.258065,0.689150,0.278592
2.683284,0.513196,0.239492
1.676442,0.386119,0.195503
1.466276,0.259042,0.190616
1.031281,0.195503,0.166178
0.659824,0.200391,0.166178
0.488759,0.161290,0.156403
0.508309,0.156403,0.161290
0.405670,0.136852,0.161290
0.596285,1.485826,0.464321
0.630499,4.496579,1.779081
0.503421,4.496579,1.573803
0.439883,4.467253,0.835777
0.288368,2.966764,0.581623
0.322581,1.588465,0.337243
0.698925,0.689150,0.234604
1.441838,0.615836,0.215054
2.033236,0.527859,0.210166
1.710655,0.356794,0.205279
1.324536,0.322581,0.175953
1.109482,0.234604,0.175953
1.309873,0.185728,0.161290
0.767351,0.171065,0.161290
0.576735,0.156403,0.166178
0.513196,0.146628,0.166178
0.576735,0.224829,0.166178
0.752688,1.652004,0.371457
1.143695,3.015640,0.889541
1.593353,4.491691,1.065494
1.309873,4.491691,0.909091
0.899316,2.961877,0.615836
0.659824,1.334311,0.381232
0.860215,0.581623,0.239492
0.953079,0.620723,0.200391
1.559140,0.620723,0.200391
2.248289,0.610948,0.234604
2.184751,0.439883,0.190616
1.480938,0.327468,0.175953
1.422287,0.439883,0.185728
0.850440,0.229717,0.166178
0.738025,0.224829,0.166178
0.478983,0.175953,0.156403
0.361681,0.283480,0.166178
0.733138,1.231672,0.566960
0.694037,3.978495,1.050831
0.596285,4.496579,1.637341
0.909091,4.496579,1.197458
0.478983,3.470186,0.928641
0.503421,1.300098,0.434995
0.796676,0.610948,0.273705
1.221896,0.552297,0.254154
1.036168,0.400782,0.205279
1.236559,0.474096,0.239492
1.314761,0.415445,0.205279
1.392962,0.303030,0.224829
1.656891,0.273705,0.195503
2.179863,0.254154,0.234604
1.500489,0.215054,0.185728
1.363636,0.180841,0.175953
0.542522,0.146628,0.166178
0.273705,0.136852,0.161290
0.190616,0.146628,0.161290
0.161290,0.175953,0.185728
0.146628,0.200391,0.175953
0.146628,0.303030,0.210166
0.141740,0.415445,0.239492
0.141740,0.459433,0.298143
0.141740,0.698925,0.229717
0.156403,0.464321,0.234604
0.156403,0.273705,0.205279
0.185728,0.234604,0.205279
0.219941,0.185728,0.185728
0.566960,0.161290,0.171065
0.439883,0.156403,0.175953
0.689150,0.156403,0.175953
0.928641,0.180841,0.180841
1.407625,0.185728,0.190616
1.578690,0.185728,0.200391
1.529814,0.185728,0.205279
