emg1,emg2,emg3
0.141740,0.131965,0.151515
0.141740,0.131965,0.151515
0.141740,0.131965,0.151515
0.141740,0.131965,0.151515
0.141740,0.131965,0.151515
0.136852,0.136852,0.151515
0.151515,0.151515,0.151515
0.283480,0.869990,0.293255
0.537634,2.531769,1.202346
0.591398,4.496579,1.476051
0.967742,4.335288,0.909091
0.425220,1.837732,0.449658
0.234604,0.772239,0.254154
0.728250,0.537634,0.263930
1.769306,0.689150,0.219941
1.994135,0.620723,0.244379
1.847507,0.620723,0.190616
0.987292,0.317693,0.166178
0.420332,0.195503,0.161290
0.234604,0.166178,0.151515
0.190616,0.146628,0.151515
0.156403,0.136852,0.151515
0.136852,0.156403,0.151515
0.146628,0.141740,0.151515
0.141740,0.131965,0.151515
0.141740,0.136852,0.151515
0.146628,0.131965,0.151515
0.146628,0.136852,0.151515
0.156403,0.131965,0.151515
0.259042,0.131965,0.151515
0.298143,0.131965,0.151515
0.508309,0.146628,0.146628
0.752688,0.410557,0.195503
1.168133,2.409580,0.879765
0.909091,4.496579,1.339198
0.850440,4.496579,1.197458
0.576735,2.502444,0.679374
0.288368,0.977517,0.332356
0.488759,0.752688,0.219941
1.642229,0.400782,0.200391
1.730205,0.606061,0.229717
1.681329,0.527859,0.195503
1.226784,0.439883,0.175953
0.586510,0.244379,0.166178
0.288368,0.166178,0.156403
0.185728,0.146628,0.151515
0.156403,0.146628,0.156403
0.146628,0.136852,0.151515
0.146628,0.136852,0.151515
0.141740,0.131965,0.151515
0.141740,0.136852,0.146628
0.141740,0.131965,0.146628
0.141740,0.131965,0.146628
0.141740,0.136852,0.146628
0.141740,0.131965,0.151515
0.141740,0.131965,0.151515
0.156403,0.141740,0.156403
0.219941,0.141740,0.151515
0.224829,0.136852,0.151515
0.205279,0.141740,0.151515
0.175953,0.141740,0.156403
0.175953,0.136852,0.151515
0.171065,0.136852,0.151515
0.620723,0.205279,0.224829
0.723363,1.480938,0.425220
0.630499,3.670577,0.806452
0.625611,2.746823,0.610948
