emg1,emg2,emg3
0.899316,0.131965,0.151515
0.972630,0.131965,0.151515
0.957967,0.131965,0.146628
0.674487,0.131965,0.146628
0.645161,0.131965,0.146628
0.498534,0.131965,0.146628
0.439883,0.131965,0.146628
0.434995,0.136852,0.151515
0.425220,0.131965,0.151515
0.371457,0.205279,0.327468
0.488759,1.671554,1.187683
0.723363,1.075269,0.948192
0.527859,0.464321,0.488759
0.395894,0.244379,0.263930
0.645161,0.166178,0.185728
1.109482,0.156403,0.166178
0.957967,0.141740,0.156403
0.840665,0.131965,0.156403
0.571848,0.131965,0.151515
0.459433,0.131965,0.146628
0.361681,0.131965,0.146628
0.483871,0.131965,0.151515
0.376344,0.131965,0.151515
0.532747,0.131965,0.146628
0.532747,0.131965,0.146628
0.508309,0.356794,0.405670
0.786901,1.700880,1.837732
0.869990,1.260997,1.373412
0.591398,0.518084,0.557185
0.522972,0.263930,0.283480
0.576735,0.175953,0.195503
0.928641,0.151515,0.166178
1.260997,0.141740,0.156403
0.904203,0.136852,0.151515
0.948192,0.136852,0.151515
0.821114,0.131965,0.151515
0.845552,0.131965,0.146628
0.772239,0.131965,0.146628
0.620723,0.131965,0.146628
0.615836,0.136852,0.146628
0.444770,0.131965,0.161290
0.542522,1.915934,2.043011
0.493646,2.815249,2.585533
0.571848,1.124145,0.997067
0.518084,0.459433,0.430108
0.444770,0.239492,0.239492
0.518084,0.171065,0.180841
0.918866,0.146628,0.156403
1.001955,0.146628,0.156403
0.713587,0.136852,0.151515
0.747801,0.131965,0.151515
0.527859,0.131965,0.151515
0.439883,0.131965,0.151515
0.400782,0.131965,0.146628
0.488759,0.136852,0.151515
0.483871,0.131965,0.146628
0.425220,0.131965,0.146628
0.488759,0.386119,0.596285
0.405670,1.036168,2.096774
0.518084,0.816227,1.285435
0.503421,0.361681,0.522972
0.425220,0.205279,0.268817
0.835777,0.156403,0.190616
0.811339,0.141740,0.161290
1.378299,0.146628,0.156403
1.182796,0.136852,0.151515
1.246334,0.136852,0.146628
1.050831,0.136852,0.146628
0.918866,0.136852,0.156403
0.796676,0.131965,0.151515
0.620723,0.131965,0.151515
0.855327,0.127077,0.146628
0.571848,0.131965,0.151515
0.645161,0.210166,0.317693
0.488759,1.129032,1.935484
0.420332,1.485826,1.652004
0.581623,0.610948,0.645161
0.522972,0.288368,0.312805
0.650049,0.185728,0.210166
0.703812,0.151515,0.171065
0.997067,0.146628,0.156403
1.524927,0.151515,0.166178
1.485826,0.151515,0.161290
1.603128,0.141740,0.151515
0.899316,0.131965,0.151515
1.177908,0.141740,0.151515
0.889541,0.141740,0.146628
0.752688,0.136852,0.151515
0.454545,0.131965,0.151515
0.415445,0.219941,0.322581
0.503421,1.309873,1.691105
0.430108,1.363636,1.661779
0.503421,0.620723,0.918866
0.640274,0.303030,0.444770
0.654936,0.185728,0.254154
1.158358,0.151515,0.185728
1.148583,0.156403,0.161290
0.874878,0.151515,0.156403
0.640274,0.136852,0.151515
0.713587,0.136852,0.151515
0.752688,0.131965,0.151515
0.547410,0.131965,0.156403
0.532747,0.131965,0.146628
0.371457,0.131965,0.151515
0.371457,0.229717,0.547410
0.376344,1.280547,1.236559
0.478983,0.879765,1.075269
0.562072,0.395894,0.488759
0.351906,0.219941,0.278592
1.060606,0.171065,0.195503
1.368524,0.156403,0.166178
1.720430,0.161290,0.156403
1.598240,0.146628,0.151515
1.192571,0.156403,0.151515
0.933529,0.141740,0.151515
0.913978,0.136852,0.151515
0.615836,0.136852,0.146628
0.562072,0.131965,0.146628
0.625611,0.131965,0.151515
0.405670,0.713587,0.171065
0.278592,4.066471,0.625611
0.327468,3.802542,0.498534
0.347019,2.331378,0.288368
0.351906,0.855327,0.195503
0.865103,0.386119,0.166178
0.918866,0.239492,0.166178
1.461388,0.185728,0.171065
1.026393,0.161290,0.156403
1.138807,0.146628,0.156403
1.085044,0.141740,0.151515
0.992180,0.136852,0.146628
0.474096,0.136852,0.146628
0.522972,0.136852,0.151515
0.454545,0.136852,0.151515
0.332356,0.141740,0.146628
0.268817,0.874878,0.171065
0.391007,1.876833,0.249267
0.547410,1.710655,0.259042
0.738025,0.899316,0.185728
0.454545,0.400782,0.161290
0.796676,0.224829,0.156403
1.080156,0.175953,0.161290
1.554252,0.166178,0.171065
1.827957,0.156403,0.166178
2.082111,0.156403,0.175953
1.749756,0.141740,0.161290
1.309873,0.141740,0.156403
0.957967,0.141740,0.156403
0.791789,0.249267,0.156403
0.840665,0.312805,0.151515
0.566960,1.075269,0.239492
0.449658,2.404692,0.395894
0.527859,3.445748,0.532747
0.391007,1.617791,0.298143
0.606061,0.620723,0.200391
1.339198,0.307918,0.171065
1.461388,0.205279,0.166178
1.510264,0.171065,0.156403
1.373412,0.156403,0.171065
1.378299,0.141740,0.161290
0.801564,0.136852,0.151515
1.036168,0.131965,0.156403
0.850440,0.131965,0.151515
0.811339,0.127077,0.146628
0.566960,0.239492,0.156403
0.503421,1.989247,0.410557
0.351906,2.556207,0.459433
0.391007,2.038123,0.351906
0.449658,0.860215,0.219941
0.293255,0.376344,0.171065
0.948192,0.215054,0.161290
2.223851,0.180841,0.166178
2.629521,0.180841,0.166178
1.754643,0.156403,0.161290
1.549365,0.156403,0.156403
1.441838,0.146628,0.151515
1.671554,0.136852,0.151515
0.948192,0.136852,0.156403
0.904203,0.156403,0.151515
0.718475,0.141740,0.146628
0.625611,0.127077,0.151515
0.498534,0.884653,0.224829
0.483871,2.184751,0.351906
0.454545,2.033236,0.312805
0.518084,1.471163,0.234604
0.562072,0.615836,0.175953
0.694037,0.298143,0.156403
1.290323,0.190616,0.156403
1.979472,0.180841,0.180841
1.559140,0.166178,0.161290
1.373412,0.146628,0.156403
0.889541,0.136852,0.151515
0.855327,0.136852,0.146628
0.767351,0.131965,0.151515
0.884653,0.131965,0.146628
0.742913,0.136852,0.151515
0.488759,0.566960,0.175953
0.410557,2.091887,0.454545
0.581623,2.292278,0.420332
0.420332,1.041056,0.239492
0.381232,0.527859,0.180841
0.347019,0.259042,0.156403
0.679374,0.175953,0.151515
1.065494,0.156403,0.156403
1.402737,0.151515,0.175953
1.138807,0.151515,0.156403
1.319648,0.141740,0.156403
0.913978,0.136852,0.151515
0.742913,0.131965,0.151515
0.571848,0.131965,0.146628
0.415445,0.131965,0.151515
0.478983,0.131965,0.146628
0.430108,0.131965,0.151515
0.307918,0.972630,0.205279
0.239492,3.142717,0.532747
0.351906,2.815249,0.400782
0.239492,1.148583,0.234604
0.283480,0.469208,0.175953
0.288368,0.244379,0.161290
0.757576,0.166178,0.151515
0.865103,0.151515,0.156403
1.109482,0.141740,0.151515
0.679374,0.136852,0.146628
0.948192,0.136852,0.146628
0.796676,0.131965,0.151515
0.566960,0.141740,0.151515
0.557185,0.136852,0.146628
0.464321,0.224829,0.151515
0.332356,0.738025,0.171065
0.234604,2.106549,0.464321
0.371457,1.935484,0.351906
0.361681,1.231672,0.224829
0.307918,0.684262,0.175953
0.498534,0.322581,0.156403
1.065494,0.200391,0.151515
1.622678,0.171065,0.171065
2.546432,0.185728,0.175953
1.588465,0.156403,0.156403
1.515152,0.146628,0.156403
1.070381,0.136852,0.151515
0.694037,0.131965,0.151515
0.552297,0.131965,0.151515
0.469208,0.127077,0.146628
0.381232,0.200391,0.151515
0.425220,2.404692,0.410557
0.552297,2.346041,0.449658
0.303030,1.075269,0.259042
0.478983,0.537634,0.195503
0.430108,0.263930,0.166178
1.471163,0.190616,0.166178
1.818182,0.166178,0.166178
2.111437,0.175953,0.156403
2.434018,0.161290,0.161290
1.842620,0.141740,0.151515
1.432063,0.136852,0.151515
0.997067,0.131965,0.151515
0.733138,0.136852,0.151515
0.508309,0.131965,0.146628
0.337243,0.733138,0.205279
0.239492,2.697947,0.430108
0.400782,3.709677,0.532747
0.263930,1.593353,0.283480
0.332356,0.615836,0.190616
0.987292,0.303030,0.180841
1.695992,0.205279,0.190616
1.539589,0.156403,0.175953
1.925709,0.161290,0.166178
1.959922,0.171065,0.175953
1.153470,0.151515,0.156403
0.972630,0.141740,0.156403
0.733138,0.136852,0.151515
0.645161,0.136852,0.146628
0.684262,0.131965,0.146628
1.016618,0.146628,0.151515
0.518084,0.366569,0.190616
1.080156,0.694037,0.219941
1.529814,0.571848,0.210166
1.334311,0.420332,0.175953
0.957967,0.298143,0.166178
